sample,tempo para fechamento,number,creator user cargo,creator user seguidores,creator user tempo no GitHub,closed user cargo,closed user seguidores,closed user tempo no GitHub,closed_count,open_count,framework,relative_open_count,relative_closed_count
googlearchive/platinum-bluetooth,60.55555555555556,18.076923076923077,,3146.230769230769,1164.1538461538462,,4954.777777777777,1937.3333333333333,9.0,4.0,Android,30.76923076923077,69.23076923076923
googlearchive/platinum-https-redirect,6.0,10.8,,241.8,1729.6,,19287.0,1728.5,2.0,3.0,Android,60.0,40.0
googlearchive/platinum-push-messaging,14.736842105263158,40.15625,,5096.78125,1509.9375,,2817.6315789473683,1662.5263157894738,19.0,13.0,Android,40.625,59.375
googlearchive/poly-toolkit-unity,40.625,16.806451612903224,,43.516129032258064,1651.7096774193549,,132.5,1735.9375,16.0,15.0,Android,48.38709677419355,51.61290322580645
googlearchive/poly-toolkit-unreal,0.0,2.5,,4.75,1373.25,,149.0,1663.0,1.0,3.0,Android,75.0,25.0
googlearchive/polybuild,93.45454545454545,15.75,,807.9166666666666,1902.375,,1054.7272727272727,2001.1818181818182,11.0,13.0,Android,54.166666666666664,45.83333333333333
googlearchive/polyclean,23.0,13.714285714285714,,3880.6428571428573,1553.857142857143,,274.0,1870.8,5.0,9.0,Android,64.28571428571429,35.714285714285715
googlearchive/polylint,47.607142857142854,79.7196261682243,,1167.9252336448599,1640.766355140187,,287.85714285714283,1706.5,28.0,79.0,Android,73.83177570093457,26.168224299065418
googlearchive/polymer-anchor-point,,1.0,,2649.0,858.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/polymer-animation,0.0,3.0,,2379.0,1513.3333333333333,,244.0,867.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/polymer-atom,385.3333333333333,7.875,,61.0,1193.75,,78.0,2500.3333333333335,3.0,5.0,Android,62.5,37.5
googlearchive/polymer-cookie,436.5,4.4,,717.0,912.4,,457.0,1759.0,2.0,3.0,Android,60.0,40.0
googlearchive/polymer-devtools-extension,14.466666666666667,24.82051282051282,,4031.3076923076924,864.3589743589744,,2564.733333333333,801.3333333333334,15.0,24.0,Android,61.53846153846154,38.46153846153847
googlearchive/polymer-docs,,1.0,,147.0,1260.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/polymer-element-catalog,20.34722222222222,134.89423076923077,,1314.6009615384614,1757.6923076923076,,1468.4195804195804,2150.0699300699303,144.0,64.0,Android,30.76923076923077,69.23076923076923
googlearchive/polymer-elements,9.692307692307692,25.952380952380953,,753.4285714285714,991.2380952380952,,927.3846153846154,1286.3076923076924,13.0,8.0,Android,38.095238095238095,61.904761904761905
googlearchive/polymer-experiments,1.0,4.333333333333333,,14189.666666666666,2383.3333333333335,,183.0,1419.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/polymer-expressions,30.17241379310345,31.652173913043477,,281.17391304347825,1224.0217391304348,,230.17241379310346,1188.1724137931035,29.0,17.0,Android,36.95652173913043,63.04347826086957
googlearchive/polymer-externs,0.0,43.8,,79.4,1167.4,,124.66666666666667,1699.3333333333333,3.0,2.0,Android,40.0,60.0
googlearchive/polymer-gestures,11.605263157894736,51.49230769230769,,347.5692307692308,1475.1384615384616,,401.89473684210526,1960.7631578947369,38.0,27.0,Android,41.53846153846154,58.46153846153847
googlearchive/polymer-list,0.0,1.0,,20.0,1084.0,,20.0,1084.0,1.0,0.0,Android,0.0,100.0
googlearchive/polymer-patterns,137.5,34.8421052631579,,281.36842105263156,1415.4736842105262,,8731.2,1796.8,6.0,13.0,Android,68.42105263157895,31.57894736842105
googlearchive/polymer-sublime-plugin,,3.0,,200.0,3161.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/polymer-test-tools,24.0,2.6666666666666665,,391.3333333333333,1654.3333333333333,,453.0,2030.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/polymer-tutorial,25.785714285714285,21.80952380952381,,88.23809523809524,948.4761904761905,,852.2142857142857,935.0714285714286,14.0,7.0,Android,33.33333333333333,66.66666666666666
googlearchive/polymer-upgrade,,7.75,,154.25,2023.75,,,,0.0,4.0,Android,100.0,0.0
googlearchive/polymerchromeapp,,2.0,,1.5,1269.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/polymon-issues,0.0,3.0,,49.4,2086.6,,25.0,1965.0,1.0,4.0,Android,80.0,20.0
googlearchive/polystyles,,1.0,,1303.0,1369.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/polyup,8.116279069767442,62.857142857142854,,637.8571428571429,1943.873015873016,,290.3488372093023,2498.2558139534885,43.0,20.0,Android,31.746031746031743,68.25396825396825
googlearchive/prettify-element,30.0,2.5,,248.25,1012.25,,132.0,2058.0,2.0,2.0,Android,50.0,50.0
googlearchive/progressive-webapp-config,5.0,3.6,,904.0,2400.2,,10994.25,1981.25,4.0,1.0,Android,20.0,80.0
googlearchive/projects,274.5,17.0,,3679.846153846154,1110.3076923076924,,8683.5,1633.6666666666667,6.0,7.0,Android,53.84615384615385,46.15384615384615
googlearchive/prpl-rain,,2.0,,1006.0,2683.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/pubsubbeat,223.77777777777777,23.055555555555557,,58.111111111111114,2317.6666666666665,,50.55555555555556,2962.0555555555557,18.0,0.0,Android,0.0,100.0
googlearchive/pwa-from-scratch,3.6,6.0,,1087.7777777777778,1756.6666666666667,,215.0,790.25,5.0,4.0,Android,44.44444444444444,55.55555555555556
googlearchive/py-gfm,227.0,11.266666666666667,,1295.2,1456.8666666666666,,1602.0,2454.4285714285716,8.0,7.0,Android,46.666666666666664,53.333333333333336
googlearchive/pywebsocket,222.57241379310344,73.39310344827587,,1399.5172413793102,365.88965517241377,,1245.5793103448275,579.0275862068966,145.0,0.0,Android,0.0,100.0
googlearchive/quiver_collection,,10.0,,30.0,1998.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/quiver_hashcode,9.0,8.0,,550.0,2666.5,,86.0,2292.0,1.0,1.0,Android,50.0,50.0
googlearchive/quiver_strings,1.0,13.0,,4.0,1592.0,,543.0,2614.0,1.0,0.0,Android,0.0,100.0
googlearchive/realtime-cube,,7.666666666666667,,6.666666666666667,890.6666666666666,,,,0.0,3.0,Android,100.0,0.0
googlearchive/realtime-playground,0.6666666666666666,11.181818181818182,,10298.90909090909,1080.8181818181818,,6939.666666666667,913.3333333333334,3.0,8.0,Android,72.72727272727273,27.27272727272727
googlearchive/realtime-tasks,158.0,7.0,,128.57142857142858,1013.4285714285714,,185.0,1404.6,5.0,2.0,Android,28.57142857142857,71.42857142857143
googlearchive/sample-framework-boot,158.5,9.125,,26171.75,1716.25,,1281.5,2369.0,2.0,6.0,Android,75.0,25.0
googlearchive/sample-media-pwa,11.6875,22.176470588235293,,354.38235294117646,1398.1764705882354,,1757.4375,2050.75,16.0,18.0,Android,52.94117647058824,47.05882352941176
googlearchive/sampler-scaffold,73.0,3.5,,119.5,1735.5,,202.0,1863.0,1.0,1.0,Android,50.0,50.0
googlearchive/sandbox,4.0,2.0,,14193.333333333334,1779.3333333333333,,239.5,2079.5,2.0,1.0,Android,33.33333333333333,66.66666666666666
googlearchive/sauce-element,,5.0,,10.0,1402.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/science-journal,19.4,32.714285714285715,,194.9591836734694,1642.734693877551,,105.8,1898.9333333333334,15.0,34.0,Android,69.38775510204081,30.612244897959183
googlearchive/science-journal-ios,104.0,46.64705882352941,,135.85294117647058,2804.294117647059,,55.0,4088.0,2.0,32.0,Android,94.11764705882352,5.88235294117647
googlearchive/seed-element,72.39393939393939,42.270270270270274,,6279.2972972972975,1358.7297297297298,,10410.757575757576,1610.4242424242425,33.0,4.0,Android,10.81081081081081,89.1891891891892
googlearchive/sencha-video-player-app,,1.0,,22.0,67.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/shuttle,,1.0,,0.0,764.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/simian,74.08695652173913,39.86274509803921,,54.490196078431374,1335.7450980392157,,34.21739130434783,579.4347826086956,23.0,28.0,Android,54.90196078431373,45.09803921568628
googlearchive/site-search,,5.0,,34.2,1116.2,,,,0.0,5.0,Android,100.0,0.0
googlearchive/slideshow,,1.0,,78.0,1870.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/solutions-mobile-backend-starter-android-client,1.5,7.818181818181818,,1.9090909090909092,357.54545454545456,,5.0,185.5,2.0,9.0,Android,81.81818181818183,18.181818181818183
googlearchive/solutions-mobile-backend-starter-ios-client,53.0,2.5,,8.0,948.0,,52.0,400.0,1.0,1.0,Android,50.0,50.0
googlearchive/solutions-mobile-backend-starter-java,2628.0,5.833333333333333,,2.1666666666666665,549.6666666666666,,11.0,4104.0,1.0,5.0,Android,83.33333333333334,16.666666666666664
googlearchive/solutions-mobile-shopping-assistant-backend-java,,1.5,,1.0,26.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/speech-mic,131.0,1.5,,16.5,862.0,,37671.0,2029.0,1.0,1.0,Android,50.0,50.0
googlearchive/stacky,48.2,5.142857142857143,,120.0,1855.2857142857142,,389.8,2396.4,5.0,2.0,Android,28.57142857142857,71.42857142857143
googlearchive/star-ratings,,5.714285714285714,,5503.857142857143,986.0,,,,0.0,7.0,Android,100.0,0.0
googlearchive/starter-kit-experiments,,1.0,,37673.0,2378.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/storage-bulk-delete-python,,1.5,,35.5,589.5,,,,0.0,2.0,Android,100.0,0.0
googlearchive/storage-getting-started-go,75.5,4.333333333333333,,3393.6666666666665,2173.3333333333335,,526.0,1529.0,2.0,1.0,Android,33.33333333333333,66.66666666666666
googlearchive/storage-getting-started-javascript,26.0,9.222222222222221,,10.777777777777779,678.8888888888889,,25.0,495.3333333333333,3.0,6.0,Android,66.66666666666666,33.33333333333333
googlearchive/storage-getting-started-php,0.0,3.6666666666666665,,156.83333333333334,1120.0,,467.0,2062.5,2.0,4.0,Android,66.66666666666666,33.33333333333333
googlearchive/storage-getting-started-python,,2.6666666666666665,,496.6666666666667,1410.3333333333333,,,,0.0,3.0,Android,100.0,0.0
googlearchive/storage-oauth2-tool-python,,2.0,,1355.0,2119.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/streetsphere,28.2,3.5,,350.0,1263.8333333333333,,783.0,2137.6,5.0,1.0,Android,16.666666666666664,83.33333333333334
googlearchive/style-guide,101.0,8.333333333333334,,52.0,1176.0,,2096.3333333333335,1501.6666666666667,3.0,0.0,Android,0.0,100.0
googlearchive/substratum,,3.0,,137.0,2279.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/swipeable-card,5.0,5.666666666666667,,898.0,1344.3333333333333,,22.0,1557.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/symfony-standard,,2.5,,74.25,1336.5,,,,0.0,4.0,Android,100.0,0.0
googlearchive/tango-examples-c,54.333333333333336,88.23076923076923,,204.42307692307693,1175.0384615384614,,40.833333333333336,1052.8333333333333,6.0,20.0,Android,76.92307692307693,23.076923076923077
googlearchive/tango-examples-java,63.09090909090909,75.38709677419355,,14.290322580645162,859.1290322580645,,23.90909090909091,834.1818181818181,11.0,20.0,Android,64.51612903225806,35.483870967741936
googlearchive/tango-examples-unity,101.25490196078431,68.77611940298507,,35.88059701492537,1061.641791044776,,39.0,774.1372549019608,51.0,16.0,Android,23.88059701492537,76.11940298507463
googlearchive/test-element,,2.0,,37671.0,1753.0,,,,0.0,3.0,Android,100.0,0.0
googlearchive/test-fixture,18.875,15.0,,66.38461538461539,1664.0,,1650.25,1426.5,8.0,5.0,Android,38.46153846153847,61.53846153846154
googlearchive/test_runner.dart,84.0,20.071428571428573,,226.14285714285714,1516.357142857143,,510.8235294117647,1057.5294117647059,17.0,11.0,Android,39.285714285714285,60.71428571428571
googlearchive/three-js,87.0,3.6666666666666665,,46.333333333333336,647.3333333333334,,99.0,716.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlearchive/titan,7.0,2.0,,121.5,3240.5,,58.0,2780.0,1.0,1.0,Android,50.0,50.0
googlearchive/todomvc,6.888888888888889,10.666666666666666,,15740.416666666666,1233.9166666666667,,8893.0,1145.2222222222222,9.0,3.0,Android,25.0,75.0
googlearchive/toolkit-ui,0.5,2.5,,24.5,1474.5,,109.5,1631.5,2.0,0.0,Android,0.0,100.0
googlearchive/topeka,112.92307692307692,20.0,,2680.242424242424,1260.4848484848485,,7198.75,1644.8333333333333,13.0,20.0,Android,60.60606060606061,39.39393939393939
googlearchive/topeka-elements,7.0,4.0,,37.0,1717.4,,102.2,1840.8,5.0,0.0,Android,0.0,100.0
googlearchive/udacity-60fps-samples,,2.5,,21.5,733.0,,,,0.0,2.0,Android,100.0,0.0
googlearchive/untitled-element,,1.0,,15.0,1381.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/voice-memos,40.69230769230769,21.764705882352942,,1595.1764705882354,1165.4117647058824,,2161.769230769231,1688.076923076923,13.0,21.0,Android,61.76470588235294,38.23529411764706
googlearchive/vrview,73.69718309859155,160.59322033898306,,58.46186440677966,1060.050847457627,,467.6950354609929,1572.6241134751774,142.0,94.0,Android,39.83050847457627,60.16949152542372
googlearchive/wReader-app,,4.5,,26.75,681.5,,,,0.0,4.0,Android,100.0,0.0
googlearchive/wct-watch,,1.0,,1.0,679.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/web-component-deps,,3.0,,4883.0,2218.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/web-component-shards,,12.333333333333334,,594.6666666666666,1155.0,,,,0.0,9.0,Android,100.0,0.0
googlearchive/web-push-encryption,25.136363636363637,30.53125,,339.96875,1585.28125,,498.77272727272725,1975.7272727272727,22.0,10.0,Android,31.25,68.75
googlearchive/webplatform-samples,25.0,13.0,,36.0,798.5555555555555,,8.0,818.0,1.0,8.0,Android,88.88888888888889,11.11111111111111
googlearchive/webvr-ui,62.25,12.25,,251.75,1761.1875,,469.75,2268.875,8.0,8.0,Android,50.0,50.0
googlearchive/workbox-microsite,25.925925925925927,69.52380952380952,,6858.119047619048,2043.142857142857,,891.3333333333334,2257.4814814814813,27.0,15.0,Android,35.714285714285715,64.28571428571429
googlearchive/wu-weather,,1.0,,22.0,1258.0,,,,0.0,1.0,Android,100.0,0.0
googlearchive/youtube,0.0,2.0,,18841.0,1491.0,,200.0,1829.0,1.0,1.0,Android,50.0,50.0
googlearchive/yt-video,,1.0,,41.0,569.0,,,,0.0,1.0,Android,100.0,0.0
googlesamples/android-AppUsageStatistics,144.33333333333334,7.363636363636363,,70.9090909090909,800.4545454545455,,1078.6666666666667,1793.3333333333333,3.0,8.0,Android,72.72727272727273,27.27272727272727
googlesamples/android-PermissionRequest,,2.0,,28.666666666666668,1192.6666666666667,,,,0.0,3.0,Android,100.0,0.0
googlesamples/android-custom-lint-rules,48.07692307692308,22.083333333333332,,98.08333333333333,1642.0833333333333,,106.76923076923077,2134.3076923076924,13.0,11.0,Android,45.83333333333333,54.166666666666664
googlesamples/android-dynamic-code-loading,0.5,6.0,,14.444444444444445,1470.7777777777778,,97.5,1470.5,2.0,7.0,Android,77.77777777777779,22.22222222222222
googlesamples/android-media-controller,2.0,30.0,,2.0,2726.0,,2.0,2729.0,1.0,0.0,Android,0.0,100.0
googlesamples/android-play-games-in-motion,169.0,1.5,,80.5,1058.0,,3231.0,1922.0,1.0,1.0,Android,50.0,50.0
googlesamples/android-play-publisher-api,30.333333333333332,35.86440677966102,,166.72881355932202,1171.2881355932204,,1055.6470588235295,1139.4117647058824,18.0,41.0,Android,69.49152542372882,30.508474576271187
googlesamples/android-play-safetynet,19.333333333333332,17.818181818181817,,27.045454545454547,1374.2272727272727,,25.5,735.0,6.0,16.0,Android,72.72727272727273,27.27272727272727
googlesamples/android-testdpc,198.33333333333334,63.4,,106.33043478260869,1448.0260869565218,,14.292307692307693,2165.0307692307692,66.0,49.0,Android,42.608695652173914,57.391304347826086
googlesamples/android-testing-templates,128.125,15.5,,35.3,1314.05,,1093.75,1250.0625,16.0,4.0,Android,20.0,80.0
googlesamples/android-vision,55.66379310344828,235.16075650118202,,105.38534278959811,1019.6359338061466,,78.34782608695652,832.1217391304348,116.0,307.0,Android,72.57683215130024,27.423167848699766
googlesamples/android-vulkan-tutorials,140.3448275862069,45.333333333333336,,305.27272727272725,1476.6060606060605,,98.79310344827586,1630.9310344827586,29.0,4.0,Android,12.121212121212121,87.87878787878788
googlesamples/androidtv-sample-inputs,132.0909090909091,30.71153846153846,,23.153846153846153,1245.9615384615386,,843.5454545454545,1865.909090909091,22.0,30.0,Android,57.692307692307686,42.30769230769231
googlesamples/apk-patch-size-estimator,149.0,3.75,,89.75,1810.75,,59.0,2242.0,1.0,3.0,Android,75.0,25.0
googlesamples/arcore-depth-lab,76.06666666666666,18.142857142857142,,11.514285714285714,1806.2571428571428,,97.33333333333333,2656.9,30.0,5.0,Android,14.285714285714285,85.71428571428571
googlesamples/arcore-lightboard,,1.0,,0.0,1250.0,,,,0.0,1.0,Android,100.0,0.0
googlesamples/arcore-ml-sample,,1.0,,4.0,958.0,,,,0.0,1.0,Android,100.0,0.0
googlesamples/assistant-sdk-cpp,38.51111111111111,40.04347826086956,,10.507246376811594,1060.376811594203,,116.82222222222222,1670.0222222222221,45.0,24.0,Android,34.78260869565217,65.21739130434783
googlesamples/assistant-sdk-nodejs,66.0,7.615384615384615,,6.384615384615385,1145.6153846153845,,158.42857142857142,1547.142857142857,7.0,6.0,Android,46.15384615384615,53.84615384615385
googlesamples/assistant-sdk-python,98.25691699604744,223.2768817204301,,141.91666666666666,1106.3306451612902,,205.93574297188755,1861.0963855421687,253.0,119.0,Android,31.989247311827956,68.01075268817203
googlesamples/brillo-dragonboard-jacksmart,1731.0,1.0,,0.0,49.0,,149.0,2907.0,1.0,0.0,Android,0.0,100.0
googlesamples/cloud-polymer-go,9.5,6.8,,18.2,1281.8,,3.0,1299.0,2.0,3.0,Android,60.0,40.0
googlesamples/easypermissions,18.68686868686869,174.96666666666667,,129.7904761904762,1088.5285714285715,,1459.1565656565656,1218.4646464646464,198.0,12.0,Android,5.714285714285714,94.28571428571428
googlesamples/functions-as-a-service,8.333333333333334,2.0,,121.0,3417.0,,752.0,3013.0,3.0,0.0,Android,0.0,100.0
googlesamples/glass-enterprise-samples,11.555555555555555,22.272727272727273,,3.4545454545454546,1384.2727272727273,,14.555555555555555,2387.222222222222,9.0,2.0,Android,18.181818181818183,81.81818181818183
googlesamples/google-photos,56.888888888888886,7.461538461538462,,156.0,2099.153846153846,,78.66666666666667,1963.4444444444443,9.0,4.0,Android,30.76923076923077,69.23076923076923
googlesamples/google-services,63.65529010238908,264.51629072681703,,101.79197994987469,1188.0601503759399,,862.716723549488,1344.9044368600682,293.0,106.0,Android,26.56641604010025,73.43358395989975
googlesamples/google-signin-unity,6.145833333333333,96.11046511627907,,4.517441860465116,1374.5116279069769,,29.979166666666668,1543.1875,48.0,124.0,Android,72.09302325581395,27.906976744186046
googlesamples/identity-appflip-android,13.0,3.5,,77.5,3007.5,,84.0,3771.0,1.0,1.0,Android,50.0,50.0
googlesamples/identity-appflip-ios,14.5,3.5,,42.5,1894.0,,42.5,1908.5,2.0,0.0,Android,0.0,100.0
googlesamples/identity-appflip-tester-android,13.0,2.0,,84.0,3758.0,,84.0,3771.0,1.0,0.0,Android,0.0,100.0
googlesamples/identity-appflip-tester-ios,13.0,2.0,,84.0,3758.0,,84.0,3771.0,1.0,0.0,Android,0.0,100.0
googlesamples/identity-toolkit-go,15.0,10.0,,11.5,1275.5,,7.0,1289.0,1.0,3.0,Android,75.0,25.0
googlesamples/identity-toolkit-ios,6.0,9.0,,1.6666666666666667,907.0,,1.0,387.0,1.0,2.0,Android,66.66666666666666,33.33333333333333
googlesamples/identity-toolkit-java,,5.0,,7.0,2106.0,,,,0.0,1.0,Android,100.0,0.0
googlesamples/identity-toolkit-node,8.5,4.666666666666667,,76.0,1440.6666666666667,,1.5,938.5,2.0,1.0,Android,33.33333333333333,66.66666666666666
googlesamples/identity-toolkit-php,70.0,4.0,,275.5,1508.0,,269.0,1228.5,2.0,0.0,Android,0.0,100.0
googlesamples/io2014-codelabs,46.357142857142854,11.647058823529411,,302.70588235294116,1251.1176470588234,,30.928571428571427,329.7857142857143,14.0,3.0,Android,17.647058823529413,82.35294117647058
googlesamples/io2015-codelabs,95.23255813953489,83.8896103896104,,150.01298701298703,1231.0974025974026,,854.9302325581396,1309.139534883721,43.0,111.0,Android,72.07792207792207,27.92207792207792
googlesamples/ios-nearby,19.25,26.2,,9.25,1096.675,,5.375,1298.375,8.0,32.0,Android,80.0,20.0
googlesamples/ios-vision,6.4,18.727272727272727,,135.84848484848484,1164.0,,1.0,985.0,5.0,28.0,Android,84.84848484848484,15.151515151515152
googlesamples/maps-deckgl-scatterplot-example,,2.0,,152.0,610.0,,,,0.0,1.0,Android,100.0,0.0
googlesamples/mlkit,96.09859154929578,173.5019920318725,,14.768924302788845,1738.3705179282867,,15.948356807511738,1801.3427230046948,213.0,38.0,Android,15.139442231075698,84.86055776892431
googlesamples/mugo,5.0,5.428571428571429,,443.2857142857143,2971.4285714285716,,991.0,3037.0,1.0,6.0,Android,85.71428571428571,14.285714285714285
googlesamples/sceneform-samples,0.0,3.0,,0.4,975.6,,0.0,249.0,1.0,4.0,Android,80.0,20.0
googlesamples/task-interop,32.0,6.0,,3.0,3941.0,,3.0,3974.0,1.0,0.0,Android,0.0,100.0
googlesamples/unity-jar-resolver,50.05665722379604,229.58928571428572,,26.183673469387756,1617.2372448979593,,39.39943342776204,1627.0651558073655,353.0,39.0,Android,9.948979591836734,90.05102040816327
googlesamples/vulkan-basic-samples,167.9,22.476190476190474,,57.714285714285715,1146.7142857142858,,61.45,1430.35,20.0,1.0,Android,4.761904761904762,95.23809523809523
